time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.000000000000002,6.303971351442461,2.2922536964742486,17.434834724517472,0.09242611710524873,5.793382315739926,0.0,6.797013412272148,2.147419942043313,3.285683338351706,-0.08980527861917517,-0.16872253652535796,0.0,442.657170697662,441.0607818400889,441.71823885566266,440.874343500555
3.0600000000000023,6.720762020950053,2.422642444810263,17.632665440926587,0.08730321846096523,5.783056584320208,0.0,7.096109843792142,2.198231984841514,3.307446464856639,-0.0777506900139516,-0.1798655038755826,0.0,471.2632648506028,470.3742254397055,470.0094802592508,470.93738381878944
3.1200000000000023,7.153439219923341,2.5556283233293122,17.82777422482605,0.08240347701183826,5.772435503978912,0.0,7.326757271076621,2.234204493388155,3.1957257685145586,-0.090926796254931,-0.17186443857396522,0.0,425.46194310921186,426.11483527285844,426.28445245148714,425.1509304019367
3.1800000000000024,7.600852024083412,2.6908045652796195,18.017580530969408,0.07715163198675068,5.762088024506717,0.0,7.58715665870878,2.2711445214467307,3.1303996905785967,-0.08148577668195076,-0.17367053890821668,0.0,444.13134278772844,443.9545455555903,443.807348255874,444.5753629736746
3.2400000000000024,8.062398528205119,2.827894047087381,18.200686363009986,0.0727169390747715,5.751404817345396,0.0,7.798017055820472,2.2981487946370773,2.97293626521944,-0.06195078990005798,-0.18868209995834367,0.0,412.31997378769915,410.9575697509323,409.480611780801,411.2102940173011
3.3000000000000025,8.53833286166041,2.966740889434457,18.3771279114676,0.06856774715673541,5.740184217080337,0.0,8.066590969073077,2.329673055077326,2.9075475529221535,-0.09019609184395111,-0.18386430336846799,0.0,446.2828896354803,446.6422570929992,448.1955413871494,445.88948731269124
3.3600000000000025,9.032143773603705,3.107581932795797,18.55232960622664,0.06326124093084484,5.729111464016512,0.0,8.393659602808485,2.3643956934137345,2.930982700471998,-0.08514782906761854,-0.1859429057670001,0.0,479.89411729314554,479.7060047922619,480.92396515201136,481.300412693984
3.4200000000000026,9.546490731135485,3.2504756385160687,18.730133254372014,0.0584181001084092,5.71764274514449,0.0,8.750976756091436,2.398088731148949,2.9938869439505926,-0.0730799993698684,-0.2043555505541371,0.0,498.78565634335655,497.4071757604249,496.23251191901187,497.11322397893406
3.4800000000000026,10.08087584846525,3.3951454369167204,18.909202076616943,0.053948904126681185,5.704897749102326,0.0,9.061794002519376,2.4237423332806602,2.9735777429489785,-0.07745785827357574,-0.23784305620564514,0.0,473.8915996926323,471.26672977649946,474.16838290084763,473.82788857634637
3.5400000000000027,10.632582886936778,3.541146664771093,19.084727665896633,0.04980970877998114,5.6903055573342805,0.0,9.328621375216853,2.442554117099646,2.8761453955195315,-0.055918069110243745,-0.25693419539730344,0.0,450.31871576540476,448.7122239989079,447.529416510529,449.27601812511216
3.6000000000000028,11.200908024197025,3.6882416731503707,19.255011687850935,0.046480207410660945,5.674409349274715,0.0,9.615682250620887,2.4602581202165177,2.7985114578429973,-0.0546526132153546,-0.29000584855951544,0.0,461.2219842453046,458.53169192545096,458.87600817049116,458.9745145230527
3.660000000000003,11.787225924725979,3.8363759034121667,19.42137548223307,0.043098708805606734,5.65707430743598,0.0,9.928349733393244,2.477169690617786,2.7450045418894624,-0.060007180088019314,-0.28682971717140826,0.0,472.01222985278866,472.1779696880197,472.61426852924876,472.19929419524436
3.720000000000003,12.391619125781984,3.9854065821126143,19.583178444339648,0.03955008738996124,5.640075526626788,0.0,10.21818075240466,2.490165587138947,2.6468054660856892,-0.05747104282571977,-0.2770865189440547,0.0,459.83141711777444,460.52441054182594,460.480686069654,460.6790171069487
